,subject,session,run
1152,3,session_T,run_3
1153,3,session_T,run_3
1154,3,session_T,run_3
1155,3,session_T,run_3
1156,3,session_T,run_3
1157,3,session_T,run_3
1158,3,session_T,run_3
1159,3,session_T,run_3
1160,3,session_T,run_3
1161,3,session_T,run_3
1162,3,session_T,run_3
1163,3,session_T,run_3
1164,3,session_T,run_3
1165,3,session_T,run_3
1166,3,session_T,run_3
1167,3,session_T,run_3
1168,3,session_T,run_3
1169,3,session_T,run_3
1170,3,session_T,run_3
1171,3,session_T,run_3
1172,3,session_T,run_3
1173,3,session_T,run_3
1174,3,session_T,run_3
1175,3,session_T,run_3
1176,3,session_T,run_3
1177,3,session_T,run_3
1178,3,session_T,run_3
1179,3,session_T,run_3
1180,3,session_T,run_3
1181,3,session_T,run_3
1182,3,session_T,run_3
1183,3,session_T,run_3
1184,3,session_T,run_3
1185,3,session_T,run_3
1186,3,session_T,run_3
1187,3,session_T,run_3
1188,3,session_T,run_3
1189,3,session_T,run_3
1190,3,session_T,run_3
1191,3,session_T,run_3
1192,3,session_T,run_3
1193,3,session_T,run_3
1194,3,session_T,run_3
1195,3,session_T,run_3
1196,3,session_T,run_3
1197,3,session_T,run_3
1198,3,session_T,run_3
1199,3,session_T,run_3
1200,3,session_T,run_4
1201,3,session_T,run_4
1202,3,session_T,run_4
1203,3,session_T,run_4
1204,3,session_T,run_4
1205,3,session_T,run_4
1206,3,session_T,run_4
1207,3,session_T,run_4
1208,3,session_T,run_4
1209,3,session_T,run_4
1210,3,session_T,run_4
1211,3,session_T,run_4
1212,3,session_T,run_4
1213,3,session_T,run_4
1214,3,session_T,run_4
1215,3,session_T,run_4
1216,3,session_T,run_4
1217,3,session_T,run_4
1218,3,session_T,run_4
1219,3,session_T,run_4
1220,3,session_T,run_4
1221,3,session_T,run_4
1222,3,session_T,run_4
1223,3,session_T,run_4
1224,3,session_T,run_4
1225,3,session_T,run_4
1226,3,session_T,run_4
1227,3,session_T,run_4
1228,3,session_T,run_4
1229,3,session_T,run_4
1230,3,session_T,run_4
1231,3,session_T,run_4
1232,3,session_T,run_4
1233,3,session_T,run_4
1234,3,session_T,run_4
1235,3,session_T,run_4
1236,3,session_T,run_4
1237,3,session_T,run_4
1238,3,session_T,run_4
1239,3,session_T,run_4
1240,3,session_T,run_4
1241,3,session_T,run_4
1242,3,session_T,run_4
1243,3,session_T,run_4
1244,3,session_T,run_4
1245,3,session_T,run_4
1246,3,session_T,run_4
1247,3,session_T,run_4
1248,3,session_T,run_5
1249,3,session_T,run_5
1250,3,session_T,run_5
1251,3,session_T,run_5
1252,3,session_T,run_5
1253,3,session_T,run_5
1254,3,session_T,run_5
1255,3,session_T,run_5
1256,3,session_T,run_5
1257,3,session_T,run_5
1258,3,session_T,run_5
1259,3,session_T,run_5
1260,3,session_T,run_5
1261,3,session_T,run_5
1262,3,session_T,run_5
1263,3,session_T,run_5
1264,3,session_T,run_5
1265,3,session_T,run_5
1266,3,session_T,run_5
1267,3,session_T,run_5
1268,3,session_T,run_5
1269,3,session_T,run_5
1270,3,session_T,run_5
1271,3,session_T,run_5
1272,3,session_T,run_5
1273,3,session_T,run_5
1274,3,session_T,run_5
1275,3,session_T,run_5
1276,3,session_T,run_5
1277,3,session_T,run_5
1278,3,session_T,run_5
1279,3,session_T,run_5
1280,3,session_T,run_5
1281,3,session_T,run_5
1282,3,session_T,run_5
1283,3,session_T,run_5
1284,3,session_T,run_5
1285,3,session_T,run_5
1286,3,session_T,run_5
1287,3,session_T,run_5
1288,3,session_T,run_5
1289,3,session_T,run_5
1290,3,session_T,run_5
1291,3,session_T,run_5
1292,3,session_T,run_5
1293,3,session_T,run_5
1294,3,session_T,run_5
1295,3,session_T,run_5
1296,3,session_T,run_6
1297,3,session_T,run_6
1298,3,session_T,run_6
1299,3,session_T,run_6
1300,3,session_T,run_6
1301,3,session_T,run_6
1302,3,session_T,run_6
1303,3,session_T,run_6
1304,3,session_T,run_6
1305,3,session_T,run_6
1306,3,session_T,run_6
1307,3,session_T,run_6
1308,3,session_T,run_6
1309,3,session_T,run_6
1310,3,session_T,run_6
1311,3,session_T,run_6
1312,3,session_T,run_6
1313,3,session_T,run_6
1314,3,session_T,run_6
1315,3,session_T,run_6
1316,3,session_T,run_6
1317,3,session_T,run_6
1318,3,session_T,run_6
1319,3,session_T,run_6
1320,3,session_T,run_6
1321,3,session_T,run_6
1322,3,session_T,run_6
1323,3,session_T,run_6
1324,3,session_T,run_6
1325,3,session_T,run_6
1326,3,session_T,run_6
1327,3,session_T,run_6
1328,3,session_T,run_6
1329,3,session_T,run_6
1330,3,session_T,run_6
1331,3,session_T,run_6
1332,3,session_T,run_6
1333,3,session_T,run_6
1334,3,session_T,run_6
1335,3,session_T,run_6
1336,3,session_T,run_6
1337,3,session_T,run_6
1338,3,session_T,run_6
1339,3,session_T,run_6
1340,3,session_T,run_6
1341,3,session_T,run_6
1342,3,session_T,run_6
1343,3,session_T,run_6
1344,3,session_T,run_7
1345,3,session_T,run_7
1346,3,session_T,run_7
1347,3,session_T,run_7
1348,3,session_T,run_7
1349,3,session_T,run_7
1350,3,session_T,run_7
1351,3,session_T,run_7
1352,3,session_T,run_7
1353,3,session_T,run_7
1354,3,session_T,run_7
1355,3,session_T,run_7
1356,3,session_T,run_7
1357,3,session_T,run_7
1358,3,session_T,run_7
1359,3,session_T,run_7
1360,3,session_T,run_7
1361,3,session_T,run_7
1362,3,session_T,run_7
1363,3,session_T,run_7
1364,3,session_T,run_7
1365,3,session_T,run_7
1366,3,session_T,run_7
1367,3,session_T,run_7
1368,3,session_T,run_7
1369,3,session_T,run_7
1370,3,session_T,run_7
1371,3,session_T,run_7
1372,3,session_T,run_7
1373,3,session_T,run_7
1374,3,session_T,run_7
1375,3,session_T,run_7
1376,3,session_T,run_7
1377,3,session_T,run_7
1378,3,session_T,run_7
1379,3,session_T,run_7
1380,3,session_T,run_7
1381,3,session_T,run_7
1382,3,session_T,run_7
1383,3,session_T,run_7
1384,3,session_T,run_7
1385,3,session_T,run_7
1386,3,session_T,run_7
1387,3,session_T,run_7
1388,3,session_T,run_7
1389,3,session_T,run_7
1390,3,session_T,run_7
1391,3,session_T,run_7
1392,3,session_T,run_8
1393,3,session_T,run_8
1394,3,session_T,run_8
1395,3,session_T,run_8
1396,3,session_T,run_8
1397,3,session_T,run_8
1398,3,session_T,run_8
1399,3,session_T,run_8
1400,3,session_T,run_8
1401,3,session_T,run_8
1402,3,session_T,run_8
1403,3,session_T,run_8
1404,3,session_T,run_8
1405,3,session_T,run_8
1406,3,session_T,run_8
1407,3,session_T,run_8
1408,3,session_T,run_8
1409,3,session_T,run_8
1410,3,session_T,run_8
1411,3,session_T,run_8
1412,3,session_T,run_8
1413,3,session_T,run_8
1414,3,session_T,run_8
1415,3,session_T,run_8
1416,3,session_T,run_8
1417,3,session_T,run_8
1418,3,session_T,run_8
1419,3,session_T,run_8
1420,3,session_T,run_8
1421,3,session_T,run_8
1422,3,session_T,run_8
1423,3,session_T,run_8
1424,3,session_T,run_8
1425,3,session_T,run_8
1426,3,session_T,run_8
1427,3,session_T,run_8
1428,3,session_T,run_8
1429,3,session_T,run_8
1430,3,session_T,run_8
1431,3,session_T,run_8
1432,3,session_T,run_8
1433,3,session_T,run_8
1434,3,session_T,run_8
1435,3,session_T,run_8
1436,3,session_T,run_8
1437,3,session_T,run_8
1438,3,session_T,run_8
1439,3,session_T,run_8
1440,3,session_E,run_3
1441,3,session_E,run_3
1442,3,session_E,run_3
1443,3,session_E,run_3
1444,3,session_E,run_3
1445,3,session_E,run_3
1446,3,session_E,run_3
1447,3,session_E,run_3
1448,3,session_E,run_3
1449,3,session_E,run_3
1450,3,session_E,run_3
1451,3,session_E,run_3
1452,3,session_E,run_3
1453,3,session_E,run_3
1454,3,session_E,run_3
1455,3,session_E,run_3
1456,3,session_E,run_3
1457,3,session_E,run_3
1458,3,session_E,run_3
1459,3,session_E,run_3
1460,3,session_E,run_3
1461,3,session_E,run_3
1462,3,session_E,run_3
1463,3,session_E,run_3
1464,3,session_E,run_3
1465,3,session_E,run_3
1466,3,session_E,run_3
1467,3,session_E,run_3
1468,3,session_E,run_3
1469,3,session_E,run_3
1470,3,session_E,run_3
1471,3,session_E,run_3
1472,3,session_E,run_3
1473,3,session_E,run_3
1474,3,session_E,run_3
1475,3,session_E,run_3
1476,3,session_E,run_3
1477,3,session_E,run_3
1478,3,session_E,run_3
1479,3,session_E,run_3
1480,3,session_E,run_3
1481,3,session_E,run_3
1482,3,session_E,run_3
1483,3,session_E,run_3
1484,3,session_E,run_3
1485,3,session_E,run_3
1486,3,session_E,run_3
1487,3,session_E,run_3
1488,3,session_E,run_4
1489,3,session_E,run_4
1490,3,session_E,run_4
1491,3,session_E,run_4
1492,3,session_E,run_4
1493,3,session_E,run_4
1494,3,session_E,run_4
1495,3,session_E,run_4
1496,3,session_E,run_4
1497,3,session_E,run_4
1498,3,session_E,run_4
1499,3,session_E,run_4
1500,3,session_E,run_4
1501,3,session_E,run_4
1502,3,session_E,run_4
1503,3,session_E,run_4
1504,3,session_E,run_4
1505,3,session_E,run_4
1506,3,session_E,run_4
1507,3,session_E,run_4
1508,3,session_E,run_4
1509,3,session_E,run_4
1510,3,session_E,run_4
1511,3,session_E,run_4
1512,3,session_E,run_4
1513,3,session_E,run_4
1514,3,session_E,run_4
1515,3,session_E,run_4
1516,3,session_E,run_4
1517,3,session_E,run_4
1518,3,session_E,run_4
1519,3,session_E,run_4
1520,3,session_E,run_4
1521,3,session_E,run_4
1522,3,session_E,run_4
1523,3,session_E,run_4
1524,3,session_E,run_4
1525,3,session_E,run_4
1526,3,session_E,run_4
1527,3,session_E,run_4
1528,3,session_E,run_4
1529,3,session_E,run_4
1530,3,session_E,run_4
1531,3,session_E,run_4
1532,3,session_E,run_4
1533,3,session_E,run_4
1534,3,session_E,run_4
1535,3,session_E,run_4
1536,3,session_E,run_5
1537,3,session_E,run_5
1538,3,session_E,run_5
1539,3,session_E,run_5
1540,3,session_E,run_5
1541,3,session_E,run_5
1542,3,session_E,run_5
1543,3,session_E,run_5
1544,3,session_E,run_5
1545,3,session_E,run_5
1546,3,session_E,run_5
1547,3,session_E,run_5
1548,3,session_E,run_5
1549,3,session_E,run_5
1550,3,session_E,run_5
1551,3,session_E,run_5
1552,3,session_E,run_5
1553,3,session_E,run_5
1554,3,session_E,run_5
1555,3,session_E,run_5
1556,3,session_E,run_5
1557,3,session_E,run_5
1558,3,session_E,run_5
1559,3,session_E,run_5
1560,3,session_E,run_5
1561,3,session_E,run_5
1562,3,session_E,run_5
1563,3,session_E,run_5
1564,3,session_E,run_5
1565,3,session_E,run_5
1566,3,session_E,run_5
1567,3,session_E,run_5
1568,3,session_E,run_5
1569,3,session_E,run_5
1570,3,session_E,run_5
1571,3,session_E,run_5
1572,3,session_E,run_5
1573,3,session_E,run_5
1574,3,session_E,run_5
1575,3,session_E,run_5
1576,3,session_E,run_5
1577,3,session_E,run_5
1578,3,session_E,run_5
1579,3,session_E,run_5
1580,3,session_E,run_5
1581,3,session_E,run_5
1582,3,session_E,run_5
1583,3,session_E,run_5
1584,3,session_E,run_6
1585,3,session_E,run_6
1586,3,session_E,run_6
1587,3,session_E,run_6
1588,3,session_E,run_6
1589,3,session_E,run_6
1590,3,session_E,run_6
1591,3,session_E,run_6
1592,3,session_E,run_6
1593,3,session_E,run_6
1594,3,session_E,run_6
1595,3,session_E,run_6
1596,3,session_E,run_6
1597,3,session_E,run_6
1598,3,session_E,run_6
1599,3,session_E,run_6
1600,3,session_E,run_6
1601,3,session_E,run_6
1602,3,session_E,run_6
1603,3,session_E,run_6
1604,3,session_E,run_6
1605,3,session_E,run_6
1606,3,session_E,run_6
1607,3,session_E,run_6
1608,3,session_E,run_6
1609,3,session_E,run_6
1610,3,session_E,run_6
1611,3,session_E,run_6
1612,3,session_E,run_6
1613,3,session_E,run_6
1614,3,session_E,run_6
1615,3,session_E,run_6
1616,3,session_E,run_6
1617,3,session_E,run_6
1618,3,session_E,run_6
1619,3,session_E,run_6
1620,3,session_E,run_6
1621,3,session_E,run_6
1622,3,session_E,run_6
1623,3,session_E,run_6
1624,3,session_E,run_6
1625,3,session_E,run_6
1626,3,session_E,run_6
1627,3,session_E,run_6
1628,3,session_E,run_6
1629,3,session_E,run_6
1630,3,session_E,run_6
1631,3,session_E,run_6
1632,3,session_E,run_7
1633,3,session_E,run_7
1634,3,session_E,run_7
1635,3,session_E,run_7
1636,3,session_E,run_7
1637,3,session_E,run_7
1638,3,session_E,run_7
1639,3,session_E,run_7
1640,3,session_E,run_7
1641,3,session_E,run_7
1642,3,session_E,run_7
1643,3,session_E,run_7
1644,3,session_E,run_7
1645,3,session_E,run_7
1646,3,session_E,run_7
1647,3,session_E,run_7
1648,3,session_E,run_7
1649,3,session_E,run_7
1650,3,session_E,run_7
1651,3,session_E,run_7
1652,3,session_E,run_7
1653,3,session_E,run_7
1654,3,session_E,run_7
1655,3,session_E,run_7
1656,3,session_E,run_7
1657,3,session_E,run_7
1658,3,session_E,run_7
1659,3,session_E,run_7
1660,3,session_E,run_7
1661,3,session_E,run_7
1662,3,session_E,run_7
1663,3,session_E,run_7
1664,3,session_E,run_7
1665,3,session_E,run_7
1666,3,session_E,run_7
1667,3,session_E,run_7
1668,3,session_E,run_7
1669,3,session_E,run_7
1670,3,session_E,run_7
1671,3,session_E,run_7
1672,3,session_E,run_7
1673,3,session_E,run_7
1674,3,session_E,run_7
1675,3,session_E,run_7
1676,3,session_E,run_7
1677,3,session_E,run_7
1678,3,session_E,run_7
1679,3,session_E,run_7
1680,3,session_E,run_8
1681,3,session_E,run_8
1682,3,session_E,run_8
1683,3,session_E,run_8
1684,3,session_E,run_8
1685,3,session_E,run_8
1686,3,session_E,run_8
1687,3,session_E,run_8
1688,3,session_E,run_8
1689,3,session_E,run_8
1690,3,session_E,run_8
1691,3,session_E,run_8
1692,3,session_E,run_8
1693,3,session_E,run_8
1694,3,session_E,run_8
1695,3,session_E,run_8
1696,3,session_E,run_8
1697,3,session_E,run_8
1698,3,session_E,run_8
1699,3,session_E,run_8
1700,3,session_E,run_8
1701,3,session_E,run_8
1702,3,session_E,run_8
1703,3,session_E,run_8
1704,3,session_E,run_8
1705,3,session_E,run_8
1706,3,session_E,run_8
1707,3,session_E,run_8
1708,3,session_E,run_8
1709,3,session_E,run_8
1710,3,session_E,run_8
1711,3,session_E,run_8
1712,3,session_E,run_8
1713,3,session_E,run_8
1714,3,session_E,run_8
1715,3,session_E,run_8
1716,3,session_E,run_8
1717,3,session_E,run_8
1718,3,session_E,run_8
1719,3,session_E,run_8
1720,3,session_E,run_8
1721,3,session_E,run_8
1722,3,session_E,run_8
1723,3,session_E,run_8
1724,3,session_E,run_8
1725,3,session_E,run_8
1726,3,session_E,run_8
1727,3,session_E,run_8
1728,4,session_T,run_1
1729,4,session_T,run_1
1730,4,session_T,run_1
1731,4,session_T,run_1
1732,4,session_T,run_1
1733,4,session_T,run_1
1734,4,session_T,run_1
1735,4,session_T,run_1
1736,4,session_T,run_1
1737,4,session_T,run_1
1738,4,session_T,run_1
1739,4,session_T,run_1
1740,4,session_T,run_1
1741,4,session_T,run_1
1742,4,session_T,run_1
1743,4,session_T,run_1
1744,4,session_T,run_1
1745,4,session_T,run_1
1746,4,session_T,run_1
1747,4,session_T,run_1
1748,4,session_T,run_1
1749,4,session_T,run_1
1750,4,session_T,run_1
1751,4,session_T,run_1
1752,4,session_T,run_1
1753,4,session_T,run_1
1754,4,session_T,run_1
1755,4,session_T,run_1
1756,4,session_T,run_1
1757,4,session_T,run_1
1758,4,session_T,run_1
1759,4,session_T,run_1
1760,4,session_T,run_1
1761,4,session_T,run_1
1762,4,session_T,run_1
1763,4,session_T,run_1
1764,4,session_T,run_1
1765,4,session_T,run_1
1766,4,session_T,run_1
1767,4,session_T,run_1
1768,4,session_T,run_1
1769,4,session_T,run_1
1770,4,session_T,run_1
1771,4,session_T,run_1
1772,4,session_T,run_1
1773,4,session_T,run_1
1774,4,session_T,run_1
1775,4,session_T,run_1
1776,4,session_T,run_2
1777,4,session_T,run_2
1778,4,session_T,run_2
1779,4,session_T,run_2
1780,4,session_T,run_2
1781,4,session_T,run_2
1782,4,session_T,run_2
1783,4,session_T,run_2
1784,4,session_T,run_2
1785,4,session_T,run_2
1786,4,session_T,run_2
1787,4,session_T,run_2
1788,4,session_T,run_2
1789,4,session_T,run_2
1790,4,session_T,run_2
1791,4,session_T,run_2
1792,4,session_T,run_2
1793,4,session_T,run_2
1794,4,session_T,run_2
1795,4,session_T,run_2
1796,4,session_T,run_2
1797,4,session_T,run_2
1798,4,session_T,run_2
1799,4,session_T,run_2
1800,4,session_T,run_2
1801,4,session_T,run_2
1802,4,session_T,run_2
1803,4,session_T,run_2
1804,4,session_T,run_2
1805,4,session_T,run_2
1806,4,session_T,run_2
1807,4,session_T,run_2
1808,4,session_T,run_2
1809,4,session_T,run_2
1810,4,session_T,run_2
1811,4,session_T,run_2
1812,4,session_T,run_2
1813,4,session_T,run_2
1814,4,session_T,run_2
1815,4,session_T,run_2
1816,4,session_T,run_2
1817,4,session_T,run_2
1818,4,session_T,run_2
1819,4,session_T,run_2
1820,4,session_T,run_2
1821,4,session_T,run_2
1822,4,session_T,run_2
1823,4,session_T,run_2
1824,4,session_T,run_3
1825,4,session_T,run_3
1826,4,session_T,run_3
1827,4,session_T,run_3
1828,4,session_T,run_3
1829,4,session_T,run_3
1830,4,session_T,run_3
1831,4,session_T,run_3
1832,4,session_T,run_3
1833,4,session_T,run_3
1834,4,session_T,run_3
1835,4,session_T,run_3
1836,4,session_T,run_3
1837,4,session_T,run_3
1838,4,session_T,run_3
1839,4,session_T,run_3
1840,4,session_T,run_3
1841,4,session_T,run_3
1842,4,session_T,run_3
1843,4,session_T,run_3
1844,4,session_T,run_3
1845,4,session_T,run_3
1846,4,session_T,run_3
1847,4,session_T,run_3
1848,4,session_T,run_3
1849,4,session_T,run_3
1850,4,session_T,run_3
1851,4,session_T,run_3
1852,4,session_T,run_3
1853,4,session_T,run_3
1854,4,session_T,run_3
1855,4,session_T,run_3
1856,4,session_T,run_3
1857,4,session_T,run_3
1858,4,session_T,run_3
1859,4,session_T,run_3
1860,4,session_T,run_3
1861,4,session_T,run_3
1862,4,session_T,run_3
1863,4,session_T,run_3
1864,4,session_T,run_3
1865,4,session_T,run_3
1866,4,session_T,run_3
1867,4,session_T,run_3
1868,4,session_T,run_3
1869,4,session_T,run_3
1870,4,session_T,run_3
1871,4,session_T,run_3
1872,4,session_T,run_4
1873,4,session_T,run_4
1874,4,session_T,run_4
1875,4,session_T,run_4
1876,4,session_T,run_4
1877,4,session_T,run_4
1878,4,session_T,run_4
1879,4,session_T,run_4
1880,4,session_T,run_4
1881,4,session_T,run_4
1882,4,session_T,run_4
1883,4,session_T,run_4
1884,4,session_T,run_4
1885,4,session_T,run_4
1886,4,session_T,run_4
1887,4,session_T,run_4
1888,4,session_T,run_4
1889,4,session_T,run_4
1890,4,session_T,run_4
1891,4,session_T,run_4
1892,4,session_T,run_4
1893,4,session_T,run_4
1894,4,session_T,run_4
1895,4,session_T,run_4
1896,4,session_T,run_4
1897,4,session_T,run_4
1898,4,session_T,run_4
1899,4,session_T,run_4
1900,4,session_T,run_4
1901,4,session_T,run_4
1902,4,session_T,run_4
1903,4,session_T,run_4
1904,4,session_T,run_4
1905,4,session_T,run_4
1906,4,session_T,run_4
1907,4,session_T,run_4
1908,4,session_T,run_4
1909,4,session_T,run_4
1910,4,session_T,run_4
1911,4,session_T,run_4
1912,4,session_T,run_4
1913,4,session_T,run_4
1914,4,session_T,run_4
1915,4,session_T,run_4
1916,4,session_T,run_4
1917,4,session_T,run_4
1918,4,session_T,run_4
1919,4,session_T,run_4
1920,4,session_T,run_5
1921,4,session_T,run_5
1922,4,session_T,run_5
1923,4,session_T,run_5
1924,4,session_T,run_5
1925,4,session_T,run_5
1926,4,session_T,run_5
1927,4,session_T,run_5
1928,4,session_T,run_5
1929,4,session_T,run_5
1930,4,session_T,run_5
1931,4,session_T,run_5
1932,4,session_T,run_5
1933,4,session_T,run_5
1934,4,session_T,run_5
1935,4,session_T,run_5
1936,4,session_T,run_5
1937,4,session_T,run_5
1938,4,session_T,run_5
1939,4,session_T,run_5
1940,4,session_T,run_5
1941,4,session_T,run_5
1942,4,session_T,run_5
1943,4,session_T,run_5
1944,4,session_T,run_5
1945,4,session_T,run_5
1946,4,session_T,run_5
1947,4,session_T,run_5
1948,4,session_T,run_5
1949,4,session_T,run_5
1950,4,session_T,run_5
1951,4,session_T,run_5
1952,4,session_T,run_5
1953,4,session_T,run_5
1954,4,session_T,run_5
1955,4,session_T,run_5
1956,4,session_T,run_5
1957,4,session_T,run_5
1958,4,session_T,run_5
1959,4,session_T,run_5
1960,4,session_T,run_5
1961,4,session_T,run_5
1962,4,session_T,run_5
1963,4,session_T,run_5
1964,4,session_T,run_5
1965,4,session_T,run_5
1966,4,session_T,run_5
1967,4,session_T,run_5
1968,4,session_T,run_6
1969,4,session_T,run_6
1970,4,session_T,run_6
1971,4,session_T,run_6
1972,4,session_T,run_6
1973,4,session_T,run_6
1974,4,session_T,run_6
1975,4,session_T,run_6
1976,4,session_T,run_6
1977,4,session_T,run_6
1978,4,session_T,run_6
1979,4,session_T,run_6
1980,4,session_T,run_6
1981,4,session_T,run_6
1982,4,session_T,run_6
1983,4,session_T,run_6
1984,4,session_T,run_6
1985,4,session_T,run_6
1986,4,session_T,run_6
1987,4,session_T,run_6
1988,4,session_T,run_6
1989,4,session_T,run_6
1990,4,session_T,run_6
1991,4,session_T,run_6
1992,4,session_T,run_6
1993,4,session_T,run_6
1994,4,session_T,run_6
1995,4,session_T,run_6
1996,4,session_T,run_6
1997,4,session_T,run_6
1998,4,session_T,run_6
1999,4,session_T,run_6
2000,4,session_T,run_6
2001,4,session_T,run_6
2002,4,session_T,run_6
2003,4,session_T,run_6
2004,4,session_T,run_6
2005,4,session_T,run_6
2006,4,session_T,run_6
2007,4,session_T,run_6
2008,4,session_T,run_6
2009,4,session_T,run_6
2010,4,session_T,run_6
2011,4,session_T,run_6
2012,4,session_T,run_6
2013,4,session_T,run_6
2014,4,session_T,run_6
2015,4,session_T,run_6
2016,4,session_E,run_3
2017,4,session_E,run_3
2018,4,session_E,run_3
2019,4,session_E,run_3
2020,4,session_E,run_3
2021,4,session_E,run_3
2022,4,session_E,run_3
2023,4,session_E,run_3
2024,4,session_E,run_3
2025,4,session_E,run_3
2026,4,session_E,run_3
2027,4,session_E,run_3
2028,4,session_E,run_3
2029,4,session_E,run_3
2030,4,session_E,run_3
2031,4,session_E,run_3
2032,4,session_E,run_3
2033,4,session_E,run_3
2034,4,session_E,run_3
2035,4,session_E,run_3
2036,4,session_E,run_3
2037,4,session_E,run_3
2038,4,session_E,run_3
2039,4,session_E,run_3
2040,4,session_E,run_3
2041,4,session_E,run_3
2042,4,session_E,run_3
2043,4,session_E,run_3
2044,4,session_E,run_3
2045,4,session_E,run_3
2046,4,session_E,run_3
2047,4,session_E,run_3
2048,4,session_E,run_3
2049,4,session_E,run_3
2050,4,session_E,run_3
2051,4,session_E,run_3
2052,4,session_E,run_3
2053,4,session_E,run_3
2054,4,session_E,run_3
2055,4,session_E,run_3
2056,4,session_E,run_3
2057,4,session_E,run_3
2058,4,session_E,run_3
2059,4,session_E,run_3
2060,4,session_E,run_3
2061,4,session_E,run_3
2062,4,session_E,run_3
2063,4,session_E,run_3
2064,4,session_E,run_4
2065,4,session_E,run_4
2066,4,session_E,run_4
2067,4,session_E,run_4
2068,4,session_E,run_4
2069,4,session_E,run_4
2070,4,session_E,run_4
2071,4,session_E,run_4
2072,4,session_E,run_4
2073,4,session_E,run_4
2074,4,session_E,run_4
2075,4,session_E,run_4
2076,4,session_E,run_4
2077,4,session_E,run_4
2078,4,session_E,run_4
2079,4,session_E,run_4
2080,4,session_E,run_4
2081,4,session_E,run_4
2082,4,session_E,run_4
2083,4,session_E,run_4
2084,4,session_E,run_4
2085,4,session_E,run_4
2086,4,session_E,run_4
2087,4,session_E,run_4
2088,4,session_E,run_4
2089,4,session_E,run_4
2090,4,session_E,run_4
2091,4,session_E,run_4
2092,4,session_E,run_4
2093,4,session_E,run_4
2094,4,session_E,run_4
2095,4,session_E,run_4
2096,4,session_E,run_4
2097,4,session_E,run_4
2098,4,session_E,run_4
2099,4,session_E,run_4
2100,4,session_E,run_4
2101,4,session_E,run_4
2102,4,session_E,run_4
2103,4,session_E,run_4
2104,4,session_E,run_4
2105,4,session_E,run_4
2106,4,session_E,run_4
2107,4,session_E,run_4
2108,4,session_E,run_4
2109,4,session_E,run_4
2110,4,session_E,run_4
2111,4,session_E,run_4
2112,4,session_E,run_5
2113,4,session_E,run_5
2114,4,session_E,run_5
2115,4,session_E,run_5
2116,4,session_E,run_5
2117,4,session_E,run_5
2118,4,session_E,run_5
2119,4,session_E,run_5
2120,4,session_E,run_5
2121,4,session_E,run_5
2122,4,session_E,run_5
2123,4,session_E,run_5
2124,4,session_E,run_5
2125,4,session_E,run_5
2126,4,session_E,run_5
2127,4,session_E,run_5
2128,4,session_E,run_5
2129,4,session_E,run_5
2130,4,session_E,run_5
2131,4,session_E,run_5
2132,4,session_E,run_5
2133,4,session_E,run_5
2134,4,session_E,run_5
2135,4,session_E,run_5
2136,4,session_E,run_5
2137,4,session_E,run_5
2138,4,session_E,run_5
2139,4,session_E,run_5
2140,4,session_E,run_5
2141,4,session_E,run_5
2142,4,session_E,run_5
2143,4,session_E,run_5
2144,4,session_E,run_5
2145,4,session_E,run_5
2146,4,session_E,run_5
2147,4,session_E,run_5
2148,4,session_E,run_5
2149,4,session_E,run_5
2150,4,session_E,run_5
2151,4,session_E,run_5
2152,4,session_E,run_5
2153,4,session_E,run_5
2154,4,session_E,run_5
2155,4,session_E,run_5
2156,4,session_E,run_5
2157,4,session_E,run_5
2158,4,session_E,run_5
2159,4,session_E,run_5
2160,4,session_E,run_6
2161,4,session_E,run_6
2162,4,session_E,run_6
2163,4,session_E,run_6
2164,4,session_E,run_6
2165,4,session_E,run_6
2166,4,session_E,run_6
2167,4,session_E,run_6
2168,4,session_E,run_6
2169,4,session_E,run_6
2170,4,session_E,run_6
2171,4,session_E,run_6
2172,4,session_E,run_6
2173,4,session_E,run_6
2174,4,session_E,run_6
2175,4,session_E,run_6
2176,4,session_E,run_6
2177,4,session_E,run_6
2178,4,session_E,run_6
2179,4,session_E,run_6
2180,4,session_E,run_6
2181,4,session_E,run_6
2182,4,session_E,run_6
2183,4,session_E,run_6
2184,4,session_E,run_6
2185,4,session_E,run_6
2186,4,session_E,run_6
2187,4,session_E,run_6
2188,4,session_E,run_6
2189,4,session_E,run_6
2190,4,session_E,run_6
2191,4,session_E,run_6
2192,4,session_E,run_6
2193,4,session_E,run_6
2194,4,session_E,run_6
2195,4,session_E,run_6
2196,4,session_E,run_6
2197,4,session_E,run_6
2198,4,session_E,run_6
2199,4,session_E,run_6
2200,4,session_E,run_6
2201,4,session_E,run_6
2202,4,session_E,run_6
2203,4,session_E,run_6
2204,4,session_E,run_6
2205,4,session_E,run_6
2206,4,session_E,run_6
2207,4,session_E,run_6
2208,4,session_E,run_7
2209,4,session_E,run_7
2210,4,session_E,run_7
2211,4,session_E,run_7
2212,4,session_E,run_7
2213,4,session_E,run_7
2214,4,session_E,run_7
2215,4,session_E,run_7
2216,4,session_E,run_7
2217,4,session_E,run_7
2218,4,session_E,run_7
2219,4,session_E,run_7
2220,4,session_E,run_7
2221,4,session_E,run_7
2222,4,session_E,run_7
2223,4,session_E,run_7
2224,4,session_E,run_7
2225,4,session_E,run_7
2226,4,session_E,run_7
2227,4,session_E,run_7
